borough,neighborhood,building_class_category,tax_class_as_of_final_roll,block,lot,building_class_as_of_final,address,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of,sale_price,sale_date,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,apartment_number
1,EAST VILLAGE,13 CONDOS - ELEVATOR APARTMENTS,2,469,1580,R4,"211 EAST 13TH STREET, PH B",10003,1.0,0.0,1.0,0,0,2012.0,2,R4,1780000,2019-08-23T00:00:00.000,40.732401,-73.98718,103.0,2.0,40.0,1089710.0,1004697506.0,East Village,PH B
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,439,28,S9,191 AVENUE A,10009,3.0,2.0,5.0,"2,695","10,730",1900.0,2,S9,0,2019-09-09T00:00:00.000,40.728944,-73.98144,103.0,2.0,34.0,1077670.0,1004390028.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2B,440,35,S9,201 AVENUE A,10009,6.0,2.0,8.0,"2,575","6,024",1910.0,2,S9,0,2019-06-30T00:00:00.000,40.729378,-73.981123,103.0,2.0,34.0,1005997.0,1004400035.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,446,5,S5,"80 2ND AVENUE, 3",10003,5.0,1.0,6.0,"2,466","8,727",1940.0,2,S5,1630000,2019-02-08T00:00:00.000,40.726508,-73.989176,103.0,2.0,38.0,1006202.0,1004460005.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,448,33,S4,101 1 AVENUE,10003,4.0,1.0,5.0,"2,208","6,029",1900.0,2,S4,8000000,2019-03-07T00:00:00.000,40.726546,-73.986066,103.0,2.0,38.0,1006289.0,1004480033.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,452,33,S4,171 1 AVENUE,10003,4.0,1.0,5.0,"2,317","10,425",1900.0,2,S4,14000000,2019-11-25T00:00:00.000,40.729104,-73.984204,103.0,2.0,40.0,1006452.0,1004520033.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,452,33,S4,171 FIRST AVENUE,10003,4.0,1.0,5.0,"2,317","10,425",1900.0,2,S4,0,2019-05-23T00:00:00.000,40.729104,-73.984204,103.0,2.0,40.0,1006452.0,1004520033.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,454,41,S3,205 1 AVENUE,10003,3.0,1.0,4.0,"1,295","3,332",1920.0,2,S3,0,2019-09-26T00:00:00.000,40.730289,-73.983345,103.0,2.0,40.0,1006494.0,1004540041.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,454,42,S3,203 1 AVENUE,10003,3.0,1.0,4.0,"1,295","3,740",1920.0,2,S3,0,2019-09-26T00:00:00.000,40.730243,-73.983378,103.0,2.0,40.0,1006495.0,1004540042.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,454,43,S3,201 1 AVENUE,10003,3.0,1.0,4.0,"1,295","3,336",1920.0,2,S3,0,2019-09-26T00:00:00.000,40.730199,-73.98341,103.0,2.0,40.0,1006496.0,1004540043.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,454,44,S3,199 1 AVENUE,10003,3.0,1.0,4.0,"1,295","3,330",1920.0,2,S3,0,2019-09-26T00:00:00.000,40.730152,-73.983443,103.0,2.0,40.0,1006497.0,1004540044.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,454,45,S4,197 1 AVENUE,10003,4.0,1.0,5.0,"1,505","4,546",1900.0,2,S4,0,2019-09-26T00:00:00.000,40.730108,-73.983475,103.0,2.0,40.0,1006498.0,1004540045.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2B,454,46,S9,349 EAST 12TH STREET,10003,6.0,2.0,8.0,"3,123","6,164",1920.0,2,S9,0,2019-09-26T00:00:00.000,40.730528,-73.984734,103.0,2.0,40.0,1006499.0,1004540046.0,East Village,
1,EAST VILLAGE,14 RENTALS - 4-10 UNIT,2A,460,34,S3,85 SECOND AVENUE,10003,3.0,1.0,4.0,"1,307","5,307",1900.0,2,S3,7200000,2019-04-12T00:00:00.000,40.726694,-73.989061,103.0,2.0,38.0,1077717.0,1004600034.0,East Village,
1,EAST VILLAGE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,437,1002,R1,"272 EAST 10TH STREET, 2",10009,1.0,0.0,1.0,0,0,,2,R1,0,2019-04-05T00:00:00.000,40.728299,-73.983335,103.0,2.0,34.0,1005905.0,1004377501.0,East Village,2
1,EAST VILLAGE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,438,1004,R1,"436 EAST 11TH STREET, 4",10009,1.0,0.0,1.0,0,0,,2,R1,1395000,2019-05-03T00:00:00.000,40.728988,-73.983104,103.0,2.0,34.0,1005943.0,1004387501.0,East Village,4
1,EAST VILLAGE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,443,1004,R1,"79 EAST 2ND STREET, R3",10003,1.0,0.0,1.0,0,0,,2,R1,0,2019-06-11T00:00:00.000,40.724175,-73.988628,103.0,2.0,3602.0,1006089.0,1004437501.0,East Village,R3
1,EAST VILLAGE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,457,1008,R1,"6 EAST 1ST STREET, 4B",10003,1.0,0.0,1.0,0,0,1920.0,2,R1,3775000,2019-07-29T00:00:00.000,40.724757,-73.991947,103.0,2.0,3602.0,1079814.0,1004577501.0,East Village,4B
1,EAST VILLAGE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,468,1104,R1,"219 EAST 12TH STREET, 2FL",10003,1.0,0.0,1.0,0,0,1900.0,2,R1,10,2019-08-12T00:00:00.000,40.73153,-73.987097,103.0,2.0,40.0,1075928.0,1004687502.0,East Village,2FL
1,EAST VILLAGE,17 CONDO COOPS,2,446,1002,R9,"125 EAST 4TH STREET, 14",10003,,,,,,,2,R9,575000,2019-04-26T00:00:00.000,40.725462,-73.987672,103.0,2.0,38.0,1006220.0,1004467501.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,446,1002,R9,"125 EAST 4TH STREET, 8",10003,,,,,,,2,R9,820000,2019-12-17T00:00:00.000,40.725462,-73.987672,103.0,2.0,38.0,1006220.0,1004467501.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,446,1102,R9,"99 EAST 4TH STREET, 2K",10003,,,,,,1928.0,2,R9,1248000,2019-04-03T00:00:00.000,40.7258,-73.98848,103.0,2.0,38.0,1006221.0,1004467502.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,446,1102,R9,"99 EAST 4TH STREET, 5B",10003,,,,,,1928.0,2,R9,765000,2019-06-06T00:00:00.000,40.7258,-73.98848,103.0,2.0,38.0,1006221.0,1004467502.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,456,1003,R9,"21 EAST 1ST STREET, 502",10003,,,,,,2012.0,2,R9,145049,2019-07-03T00:00:00.000,40.724386,-73.99111,103.0,2.0,3602.0,1088698.0,1004567501.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,456,1003,R9,"21 EAST 1ST STREET, 306",10003,,,,,,2012.0,2,R9,91001,2019-07-03T00:00:00.000,40.724386,-73.99111,103.0,2.0,3602.0,1088698.0,1004567501.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2C,461,1102,R9,"217 EAST 5TH STREET, 1R/2R",10003,,,,,,1900.0,2,R9,3485000,2019-06-28T00:00:00.000,40.727469,-73.990598,103.0,2.0,38.0,1075925.0,1004617502.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,468,1006,R9,"193 SECOND AVENUE, 12",10003,,,,,,1900.0,2,R9,1682000,2019-05-22T00:00:00.000,40.731056,-73.985896,103.0,2.0,40.0,1006882.0,1004687501.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,468,1006,R9,"193 2 AVENUE, 9",10003,,,,,,1900.0,2,R9,1130000,2019-06-04T00:00:00.000,40.731056,-73.985896,103.0,2.0,40.0,1006882.0,1004687501.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,469,1102,R9,"111 THIRD AVENUE, 4A",10003,,,,,,1900.0,2,R9,650000,2019-10-18T00:00:00.000,40.732823,-73.987508,103.0,2.0,40.0,1066718.0,1004697502.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,469,1102,R9,"111 3 AVENUE, 16B",10003,,,,,,1900.0,2,R9,660000,2019-05-28T00:00:00.000,40.732823,-73.987508,103.0,2.0,40.0,1066718.0,1004697502.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,469,1102,R9,"111 3RD AVENUE, 6DE",10003,,,,,,1900.0,2,R9,1525000,2019-07-26T00:00:00.000,40.732823,-73.987508,103.0,2.0,40.0,1066718.0,1004697502.0,East Village,
1,EAST VILLAGE,17 CONDO COOPS,2,469,1102,R9,"105 3RD AVENUE, RES",10003,,,,,,1900.0,2,R9,655000,2019-08-23T00:00:00.000,40.732502,-73.987743,103.0,2.0,40.0,1066698.0,1004697501.0,East Village,
1,EAST VILLAGE,21 OFFICE BUILDINGS,4,464,37,O2,137 2 AVENUE,10003,0.0,1.0,1.0,"5,980","17,066",1900.0,4,O2,18000000,2019-05-30T00:00:00.000,40.728854,-73.987498,103.0,2.0,38.0,1079843.0,1004640037.0,East Village,
1,EAST VILLAGE,22 STORE BUILDINGS,4,464,48,K2,19-23 ST. MARKS,10003,0.0,5.0,5.0,"8,801","15,851",1920.0,4,K2,4760000,2019-12-27T00:00:00.000,,,,,,,,,
1,EAST VILLAGE,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,438,32,P9,291 EAST 10TH STREET,10009,0.0,3.0,3.0,"9,067","50,000",1917.0,4,P9,31725000,2019-07-16T00:00:00.000,40.727992,-73.982552,103.0,2.0,34.0,1005949.0,1004380032.0,East Village,
1,EAST VILLAGE,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,455,29,P3,342 EAST 14TH STREET,10003,0.0,1.0,1.0,"20,856","48,820",1965.0,4,P3,0,2019-06-13T00:00:00.000,40.731632,-73.983258,103.0,2.0,40.0,1006521.0,1004550029.0,East Village,
1,EAST VILLAGE,44 CONDO PARKING,4,439,1002,RG,"438 EAST 12TH STREET, PKG1",10009,0.0,1.0,1.0,0,0,2015.0,4,RG,256391,2019-12-27T00:00:00.000,40.729493,-73.982328,103.0,2.0,34.0,1090470.0,1004397501.0,East Village,PKG1
1,EAST VILLAGE,44 CONDO PARKING,4,439,1004,RG,"438 EAST 12TH STREET, PKG3",10009,0.0,1.0,1.0,0,0,2015.0,4,RG,61072,2019-06-27T00:00:00.000,40.729493,-73.982328,103.0,2.0,34.0,1090470.0,1004397501.0,East Village,PKG3
1,EAST VILLAGE,44 CONDO PARKING,4,439,1006,RG,"438 EAST 12TH STREET, PKG5",10009,0.0,1.0,1.0,0,0,2015.0,4,RG,240825,2019-12-19T00:00:00.000,40.729493,-73.982328,103.0,2.0,34.0,1090470.0,1004397501.0,East Village,PKG5
1,EAST VILLAGE,46 CONDO STORE BUILDINGS,4,459,1115,RK,"52 EAST 4TH STREET, COMM1",10003,0.0,1.0,1.0,0,0,2007.0,4,RK,4600000,2019-10-23T00:00:00.000,40.726881,-73.991074,103.0,2.0,38.0,1006566.0,1004597502.0,East Village,COMM1
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,759,68,D0,"348 WEST 36TH STREET, 3N",10018,,,,,,1936.0,2,D0,1075000,2019-12-11T00:00:00.000,40.754065,-73.993925,104.0,3.0,111.0,1013584.0,1007590068.0,Hudson Yards-Chelsea-Flatiron-Union Square,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,759,68,D0,"348 WEST 36TH STREET, 2N",10018,,,,,,1936.0,2,D0,960000,2019-08-14T00:00:00.000,40.754065,-73.993925,104.0,3.0,111.0,1013584.0,1007590068.0,Hudson Yards-Chelsea-Flatiron-Union Square,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,759,72,D0,"360 WEST 36TH STREET, 6N",10018,,,,,,1926.0,2,D0,3450000,2019-07-08T00:00:00.000,40.75417,-73.994167,104.0,3.0,111.0,1013585.0,1007590072.0,Hudson Yards-Chelsea-Flatiron-Union Square,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,761,59,D0,"348 WEST 38 STREET, 11E",10018,,,,,,1915.0,2,D0,965000,2019-04-04T00:00:00.000,40.755292,-73.993034,104.0,3.0,111.0,1013628.0,1007610059.0,Hudson Yards-Chelsea-Flatiron-Union Square,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,804,8,D0,"151 WEST 28TH STREET, 8W",10001,,,,,,1922.0,2,D0,1775000,2019-08-12T00:00:00.000,40.746655,-73.991952,105.0,3.0,95.0,1015098.0,1008040008.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,804,18,D0,"131 WEST 28TH STREET, 7A",10001,,,,,,1909.0,2,D0,1275000,2019-04-24T00:00:00.000,40.746482,-73.991544,105.0,3.0,95.0,1015105.0,1008040018.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,804,18,D0,"133 WEST 28, 7C",10001,,,,,,1909.0,2,D0,1760000,2019-05-22T00:00:00.000,,,,,,,,,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,830,74,D0,"50 WEST 29TH STREET, 11W",10001,,,,,,1924.0,2,D0,2475000,2019-07-25T00:00:00.000,40.746259,-73.989144,105.0,3.0,76.0,1015744.0,1008300074.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,830,74,D0,"50 WEST 29TH STREET, 7W",10001,,,,,,1924.0,2,D0,2425000,2019-10-07T00:00:00.000,40.746259,-73.989144,105.0,3.0,76.0,1015744.0,1008300074.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,831,20,D0,"1200 BROADWAY, 3E",10001,,,,,,1906.0,2,D0,1875000,2019-10-25T00:00:00.000,40.746059,-73.988408,105.0,4.0,76.0,1015759.0,1008310020.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,832,32,D0,"11 WEST 30TH STREET, 14 FL",10001,,,,,,1927.0,2,D0,2385000,2019-09-10T00:00:00.000,40.746229,-73.987098,105.0,4.0,76.0,1015781.0,1008320032.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,836,64,D4,"36 WEST 35TH STREET, 5C",10001,,,,,,1930.0,2,D4,495000,2019-06-12T00:00:00.000,40.749673,-73.985459,105.0,4.0,76.0,1015880.0,1008360064.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,836,64,D4,"36 WEST 35TH, 3F",10001,,,,,,1930.0,2,D4,655000,2019-09-06T00:00:00.000,,,,,,,,,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,836,64,D4,"36 WEST 35TH STREET, 4F",10001,,,,,,1930.0,2,D4,590000,2019-12-17T00:00:00.000,40.749673,-73.985459,105.0,4.0,76.0,1015880.0,1008360064.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,836,64,D4,"36 WEST 35TH STREET, 6A",10001,,,,,,1930.0,2,D4,690000,2019-06-27T00:00:00.000,40.749673,-73.985459,105.0,4.0,76.0,1015880.0,1008360064.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,836,64,D4,"36 W. 35TH ST., 6C",10001,,,,,,1930.0,2,D4,430000,2019-10-25T00:00:00.000,40.749673,-73.985459,105.0,4.0,76.0,1015880.0,1008360064.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,836,64,D4,"36 WEST 35TH STREET, 6D",10001,,,,,,1930.0,2,D4,485000,2019-06-17T00:00:00.000,40.749673,-73.985459,105.0,4.0,76.0,1015880.0,1008360064.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,836,64,D4,"36 WEST 35, 2D",10001,,,,,,1930.0,2,D4,450000,2019-06-13T00:00:00.000,,,,,,,,,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,837,40,D0,"372 5TH AVENUE, 10H",10001,,,,,,1928.0,2,D0,685000,2019-04-22T00:00:00.000,40.749341,-73.984369,105.0,4.0,84.0,1015898.0,1008370040.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,837,40,D0,"372 5TH AVENUE, 8F",10001,,,,,,1928.0,2,D0,0,2019-11-13T00:00:00.000,40.749341,-73.984369,105.0,4.0,84.0,1015898.0,1008370040.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,837,40,D0,"372 FIFTH AVENUE, 3P",10001,,,,,,1928.0,2,D0,672000,2019-04-10T00:00:00.000,40.749341,-73.984369,105.0,4.0,84.0,1015898.0,1008370040.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,837,40,D0,"372 FIFTH AVENUE, 6L",10001,,,,,,1928.0,2,D0,955000,2019-03-11T00:00:00.000,40.749341,-73.984369,105.0,4.0,84.0,1015898.0,1008370040.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,839,63,D0,"28 WEST 38TH STREET, 9E",10018,,,,,,1910.0,2,D0,1825000,2019-05-31T00:00:00.000,40.751413,-73.983823,105.0,4.0,84.0,1015975.0,1008390063.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,839,63,D0,"28 WEST 38TH STREET, 6W",10018,,,,,,1910.0,2,D0,1985000,2019-09-11T00:00:00.000,40.751413,-73.983823,105.0,4.0,84.0,1015975.0,1008390063.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,841,69,D4,"32 WEST 40TH STREET, 4S",10018,,,,,,1907.0,2,D4,848000,2019-07-16T00:00:00.000,40.752747,-73.983148,105.0,4.0,84.0,1016055.0,1008410069.0,Midtown-Midtown South,
1,FASHION,10 COOPS - ELEVATOR APARTMENTS,2,841,69,D4,"32 W. 40TH STREET, 10B",10018,,,,,,1907.0,2,D4,600000,2019-10-10T00:00:00.000,40.752747,-73.983148,105.0,4.0,84.0,1016055.0,1008410069.0,Midtown-Midtown South,
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,760,1004,R4,"315 WEST 36TH STREET, 11D",10018,1.0,0.0,1.0,0,0,,2,R4,2500000,2019-02-12T00:00:00.000,40.753785,-73.993229,104.0,3.0,111.0,1013595.0,1007607501.0,Hudson Yards-Chelsea-Flatiron-Union Square,11D
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,760,1009,R4,"315 WEST 36TH STREET, 14A",10018,1.0,0.0,1.0,0,0,,2,R4,1870000,2019-03-07T00:00:00.000,40.753785,-73.993229,104.0,3.0,111.0,1013595.0,1007607501.0,Hudson Yards-Chelsea-Flatiron-Union Square,14A
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,760,1010,R4,"315 WEST 36TH STREET, 14B",10018,1.0,0.0,1.0,0,0,,2,R4,1775000,2019-07-19T00:00:00.000,40.753785,-73.993229,104.0,3.0,111.0,1013595.0,1007607501.0,Hudson Yards-Chelsea-Flatiron-Union Square,14B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,778,1040,R4,"261 W 28 ST, 8E",10001,1.0,0.0,1.0,0,0,2006.0,2,R4,1900000,2019-12-19T00:00:00.000,40.747939,-73.994994,105.0,3.0,95.0,1087714.0,1007787501.0,Midtown-Midtown South,8E
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,779,1005,R4,"252 W 30TH STREET, 3B",10001,1.0,0.0,1.0,0,0,1927.0,2,R4,2200000,2019-09-05T00:00:00.000,40.749089,-73.993944,105.0,3.0,95.0,1014307.0,1007797501.0,Midtown-Midtown South,3B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,779,1010,R4,"252 WEST 30TH STREET, 6A",10001,1.0,0.0,1.0,0,0,1927.0,2,R4,1850000,2019-04-23T00:00:00.000,40.749089,-73.993944,105.0,3.0,95.0,1014307.0,1007797501.0,Midtown-Midtown South,6A
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,779,1011,R4,"252 WEST 30TH STREET, 6B",10001,1.0,0.0,1.0,0,0,1927.0,2,R4,2050000,2019-07-29T00:00:00.000,40.749089,-73.993944,105.0,3.0,95.0,1014307.0,1007797501.0,Midtown-Midtown South,6B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,779,1018,R4,"252 WEST 30TH STREET, 10A",10001,1.0,0.0,1.0,0,0,1927.0,2,R4,1650000,2019-05-22T00:00:00.000,40.749089,-73.993944,105.0,3.0,95.0,1014307.0,1007797501.0,Midtown-Midtown South,10A
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,779,1025,R4,"252 WEST 30TH STREET, 15",10001,1.0,0.0,1.0,0,0,1927.0,2,R4,2065641,2019-11-20T00:00:00.000,40.749089,-73.993944,105.0,3.0,95.0,1014307.0,1007797501.0,Midtown-Midtown South,15
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,805,1036,R4,"130 WEST 30TH STREET, 12B",10001,1.0,0.0,1.0,0,0,1929.0,2,R4,2525000,2019-08-14T00:00:00.000,40.747706,-73.99066,105.0,3.0,95.0,1015150.0,1008057501.0,Midtown-Midtown South,12B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,814,1018,R4,"100 WEST 39TH STREET, 36H",10018,1.0,0.0,1.0,0,0,2004.0,2,R4,999000,2019-12-13T00:00:00.000,40.75303,-73.985732,105.0,4.0,113.0,1015272.0,1008147501.0,Midtown-Midtown South,36H
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,814,1029,R4,"100 WEST 39TH STREET, 38A",10018,1.0,0.0,1.0,0,0,2004.0,2,R4,0,2019-12-10T00:00:00.000,40.75303,-73.985732,105.0,4.0,113.0,1015272.0,1008147501.0,Midtown-Midtown South,38A
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,814,1040,R4,"100 WEST 39TH STREET, 39B",10018,1.0,0.0,1.0,0,0,2004.0,2,R4,0,2019-04-05T00:00:00.000,40.75303,-73.985732,105.0,4.0,113.0,1015272.0,1008147501.0,Midtown-Midtown South,39B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,814,1043,R4,"100 WEST 39TH STREET, 39E",10018,1.0,0.0,1.0,0,0,2004.0,2,R4,0,2019-11-08T00:00:00.000,40.75303,-73.985732,105.0,4.0,113.0,1015272.0,1008147501.0,Midtown-Midtown South,39E
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,814,1050,R4,"100 WEST 39TH STREET, 40C",10018,1.0,0.0,1.0,0,0,2004.0,2,R4,815000,2019-04-11T00:00:00.000,40.75303,-73.985732,105.0,4.0,113.0,1015272.0,1008147501.0,Midtown-Midtown South,40C
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,814,1090,R4,"100 WEST 39TH STREET, PH-E",10018,1.0,0.0,1.0,0,0,2004.0,2,R4,855000,2019-12-04T00:00:00.000,40.75303,-73.985732,105.0,4.0,113.0,1015272.0,1008147501.0,Midtown-Midtown South,PH-E
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,830,1008,R4,"1182 BROADWAY, 7D",10001,1.0,0.0,1.0,0,0,1910.0,2,R4,1454061,2019-04-26T00:00:00.000,40.745504,-73.988679,105.0,4.0,76.0,1015725.0,1008307501.0,Midtown-Midtown South,7D
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,830,1013,R4,"1182 BROADWAY, 9A",10001,1.0,0.0,1.0,0,0,1910.0,2,R4,1791792,2019-03-06T00:00:00.000,40.745504,-73.988679,105.0,4.0,76.0,1015725.0,1008307501.0,Midtown-Midtown South,9A
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,830,1024,R4,"1182 BROADWAY, 11D",10001,1.0,0.0,1.0,0,0,1910.0,2,R4,1425548,2019-12-11T00:00:00.000,40.745504,-73.988679,105.0,4.0,76.0,1015725.0,1008307501.0,Midtown-Midtown South,11D
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,830,1028,R4,"1182 BROADWAY, 12D",10001,1.0,0.0,1.0,0,0,1910.0,2,R4,1350000,2019-03-12T00:00:00.000,40.745504,-73.988679,105.0,4.0,76.0,1015725.0,1008307501.0,Midtown-Midtown South,12D
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1010,R4,"24 WEST 30TH STREET, RES 6",10001,1.0,0.0,1.0,0,0,1910.0,2,R4,3175000,2019-10-23T00:00:00.000,40.746415,-73.987589,105.0,4.0,76.0,1015771.0,1008317501.0,Midtown-Midtown South,RES 6
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1115,R4,"50 WEST 30TH STREET, 6C",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,1500000,2019-03-29T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,6C
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1128,R4,"50 WEST 30TH STREET, 11A",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,2240000,2019-05-31T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,11A
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1138,R4,"50 WEST 30TH STREET, 14B",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,0,2019-11-19T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,14B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1140,R4,"50 WEST 30TH STREET, 15B",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,2425000,2019-05-23T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,15B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1142,R4,"50 WEST 30TH STREET, 16B",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,2425000,2019-11-18T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,16B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1150,R4,"50 WEST 30TH STREET, 20B",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,2720000,2019-08-15T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,20B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1152,R4,"50 WEST 30TH STREET, 21B",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,2845000,2019-04-12T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,21B
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1155,R4,"50 WEST 30TH STREET, PH1",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,6405206,2019-09-04T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,PH1
1,FASHION,13 CONDOS - ELEVATOR APARTMENTS,2,831,1156,R4,"50 WEST 30TH STREET, PH2",10001,1.0,0.0,1.0,0,0,2016.0,2,R4,5900000,2019-10-10T00:00:00.000,40.746912,-73.988772,105.0,3.0,76.0,1089969.0,1008317502.0,Midtown-Midtown South,PH2
